Date,Open,High,Low,Close,Volume
2015-02-17,28.32239504441379,28.631190468113697,28.195767412422946,28.39792823791504,252609600
2015-02-18,28.35348785325192,28.608965052945706,28.313500102909426,28.59563636779785,179566800
2015-02-19,28.54232794957795,28.664513254672688,28.50900622536984,28.535663604736328,149449600
2015-02-20,28.573435810214793,28.768932342529297,28.446809839820006,28.768932342529297,195793600
2015-02-23,28.884445467268826,29.546463012695312,28.80446994307108,29.546463012695312,283896400
2015-02-24,29.53313906705298,29.679761449931537,29.139925727442076,29.362079620361328,276912400
2015-02-25,29.22656176210634,29.235449814940566,28.469016273438623,28.611194610595703,298846800
2015-02-26,28.611202305372544,29.073282872856034,28.12690837942726,28.97331428527832,365150000
2015-02-27,28.88000304082967,29.00663237357377,28.4890134507584,28.537887573242188,248059200
2015-03-02,28.71338852765152,28.942206749183107,28.502343023009654,28.67784309387207,192386800
2015-03-03,28.648965199633246,28.773370827213807,28.455689023399984,28.737825393676758,151265200
2015-03-04,28.680065445448587,28.782254325481713,28.506785701219396,28.55565643310547,126665200
2015-03-05,28.564543404185695,28.602309153184912,27.93806959383036,28.082469940185547,226068400
2015-03-06,28.524553579488252,28.740043089670174,28.049146161056143,28.124677658081055,291368400
2015-03-09,28.426814118126977,28.784483743692554,27.782567440194263,28.244647979736328,354114000
2015-03-10,28.08247017418936,28.26241425789635,27.502648465689692,27.660377502441406,275426400
2015-03-11,27.713696495390376,27.718138827229005,27.127210388514765,27.156089782714844,275756000
2015-03-12,27.17164166982553,27.747021124712568,27.020576957239324,27.647050857543945,193450800
2015-03-13,27.635941344171023,27.858095210772237,27.231621374752795,27.455995559692383,207309200
2015-03-16,27.520422623715213,27.758127212524414,27.296048420518424,27.758127212524414,143497200
2015-03-17,27.969175876729444,28.284634002627094,27.91363740266719,28.222431182861328,204092400
2015-03-18,28.21354126951889,28.693394438520734,28.073584942676437,28.54010772705078,261083600
2015-03-19,28.602311639224784,28.713388577629537,28.302404244511855,28.32461929321289,183238000
2015-03-20,28.491234702958103,28.524556428562374,27.804780037116988,27.969173431396484,274780400
2015-03-23,28.240197930861452,28.402369291693496,28.106904265372904,28.260190963745117,150838800
2015-03-24,28.26463759420105,28.44457999143216,28.115793213344112,28.14467430114746,131369200
2015-03-25,28.11135075836797,28.17355357044147,27.409343719482422,27.409343719482422,206620800
2015-03-26,27.271606553032868,27.742571620841588,27.236061124194826,27.600393295288086,190291600
2015-03-27,27.673707595254548,27.702586988271232,27.304933051374206,27.380464553833008,158184800
2015-03-30,27.558192337921597,28.08025367085547,27.547083964814586,28.073589324951172,188398800
2015-03-31,28.011377420809122,28.10023929752984,27.627052219223547,27.642602920532227,168362400
2015-04-01,27.729241064729163,27.795887891861717,27.347136204954168,27.60261344909668,162485600
2015-04-02,27.77589766980492,27.893638947918962,27.58928923541274,27.840322494506836,128880400
2015-04-06,27.651495311418447,28.3268433490019,27.620393902014577,28.291297912597656,148776000
2015-04-07,28.35572058970243,28.462353501011048,27.986946036985735,27.993610382080078,140049200
2015-04-08,27.95806723634803,28.080252556075337,27.762572419684044,27.902528762817383,149316800
2015-04-09,27.958060390634056,28.120233439390283,27.693698473890716,28.11578941345215,129936000
2015-04-10,27.98028052660932,28.26019489016697,27.826995501839317,28.23575782775879,160752000
2015-04-13,28.517894736045996,28.56232822738355,28.126905096791532,28.180221557617188,145460400
2015-04-14,28.213541930317717,28.27796675701111,27.971395021790396,28.058034896850586,102098400
2015-04-15,28.082471283046583,28.242420644379937,27.99360939681727,28.1646671295166,115881600
2015-04-16,28.053583249493034,28.23574930845471,28.01581750803857,28.029146194458008,113476000
2015-04-17,27.891419301645175,28.022489272545602,27.649270699868765,27.713695526123047,207828000
2015-04-20,27.895860209527733,28.462351537154245,27.806998326302168,28.346832275390625,188217200
2015-04-21,28.457913773045995,28.48012712747022,28.140231957606513,28.19355010986328,129740400
2015-04-22,28.211322683269117,28.628971396175867,28.06247998022732,28.57343292236328,150618000
2015-04-23,28.502336742467634,28.973301771970313,28.466791316520684,28.806686401367188,183083600
2015-04-24,28.988864963779235,29.019966375616807,28.70894886744142,28.942211151123047,178103600
2015-04-27,29.393180344746973,29.575348159798903,29.135481021414673,29.468711853027344,387816800
2015-04-28,29.870806055766316,29.888575379490185,28.784473941475714,29.004404067993164,475696000
2015-04-29,28.91554998584197,29.23322840880269,28.502343631285193,28.5778751373291,253544400
2015-04-30,28.577873518344195,28.577873518344195,27.675929354283394,27.80255699157715,332781600
2015-05-01,28.01360551944855,28.90888713039242,27.835883422298416,28.646743774414062,234050400
2015-05-04,28.76892171399243,29.006627945219055,28.49344973748465,28.591197967529297,203953200
2015-05-05,28.469018121505634,28.535664962892916,27.942514515164522,27.946958541870117,197085600
2015-05-06,28.115793246349376,28.1580030240195,27.40490154027082,27.771455764770508,288564000
2015-05-07,27.83392215617779,28.126160542069265,27.66661076578918,27.943233489990234,175763600
2015-05-08,28.260004316794557,28.469701766967773,28.132847750663366,28.469701766967773,222201600
2015-05-11,28.41839260613247,28.456316106647098,28.025768130626794,28.17969512939453,168143200
2015-05-12,28.019070708862035,28.30461510965887,27.845067196000144,28.079303741455078,192640000
2015-05-13,28.141771708406623,28.373777003589282,28.079309071622678,28.11054039001465,138776800
2015-05-14,28.422853001376712,28.76639747619629,28.367082551285613,28.76639747619629,180814000
2015-05-15,28.793169192716487,28.88686313904668,28.601318711004723,28.72624397277832,152832000
2015-05-18,28.639252136953523,29.161262906321934,28.634789546355027,29.04302978515625,203531600
2015-05-19,29.154565982832896,29.196952076729875,28.92032937190029,29.01625633239746,178532800
2015-05-20,29.000640368191327,29.219259627089205,28.85340553091038,29.01402473449707,145819600
2015-05-21,29.016252320684828,29.36425939557472,28.962711461487057,29.310718536376953,158921600
2015-05-22,29.35757049383677,29.66319151483739,29.31295140420748,29.567264556884766,182384000
2015-05-26,29.580651230985488,29.649806051808497,28.804324032431605,28.915864944458008,282790400
2015-05-27,29.076486268201553,29.50480299340374,29.0117940322109,29.455724716186523,183332800
2015-05-28,29.415578741038647,29.435655294590696,29.246037726666515,29.39773178100586,122933200
2015-05-29,29.275020189503188,29.32409845200021,28.97832102221036,29.063093185424805,203538000
2015-06-01,29.063099423898514,29.310720381846835,29.011791558077427,29.1210994720459,128451200
2015-06-02,28.969408745984822,29.147874904120354,28.84894604651967,28.991718292236328,134670400
2015-06-03,29.147872787179708,29.210335427396807,28.978328417483077,29.027406692504883,123934000
2015-06-04,28.906940742021543,29.13002254734294,28.75747634093119,28.85786247253418,153800400
2015-06-05,28.889095240348773,28.93148133012239,28.634782105665426,28.699474334716797,142507200
2015-06-08,28.755245136506716,28.824403359791514,28.293467540769548,28.509857177734375,210699200
2015-06-09,28.26446588519156,28.572319885753103,28.02353881333458,28.425085067749023,224301600
2015-06-10,28.53662767749891,28.853403471979494,28.521012017263367,28.75078773498535,156349200
2015-06-11,28.81770984255118,29.040791677792328,28.66155323867411,28.686092376708984,141563600
2015-06-12,28.59685667699997,28.62808799304955,28.355927922921154,28.369312286376953,147544800
2015-06-15,28.130616300977774,28.384929431838998,28.04361452999784,28.31354331970215,175955600
2015-06-16,28.338083906573015,28.521010934665533,28.190850787366475,28.465240478515625,125976400
2015-06-17,28.492005555237707,28.527697755436247,28.273384659348007,28.398311614990234,131672400
2015-06-18,28.382702408783295,28.62362949532071,28.380471113895364,28.5277042388916,141628800
2015-06-19,28.489781777374187,28.51432091610068,28.197545109605183,28.24216079711914,218867600
2015-06-22,28.440695927801535,28.56785247553917,28.349233282155343,28.467466354370117,136157200
2015-06-23,28.43846536488807,28.467465382863487,28.304614938591996,28.338077545166016,121075600
2015-06-24,28.378239833926724,28.956022667693063,28.358163285862766,28.57901382446289,221123600
2015-06-25,28.746323541106253,28.822170543166646,28.44293212890625,28.44293212890625,127752400
2015-06-26,28.48085628540225,28.55224240156402,28.22208225255806,28.27562141418457,176267200
2015-06-29,27.987842577545283,28.213155673337432,27.76922336545233,27.780376434326172,196645600
2015-06-30,28.012382898146452,28.135078574808336,27.853995016806024,27.981151580810547,177482800
2015-07-01,28.30908603036946,28.31800950826813,28.106080737628375,28.24216079711914,120955200
2015-07-02,28.204239194381984,28.262240953644767,28.0570043520948,28.206470489501953,108844000
2015-07-06,27.87184261198854,28.1596183586215,27.851764363536425,28.108308792114258,112241600
2015-07-07,28.083769735230312,28.141771484058385,27.610835671669097,28.039154052734375,187787200
2015-07-08,27.769228694850813,27.80492090486777,27.336449372781665,27.343141555786133,243046400
2015-07-09,27.628677848889076,27.67552481800445,26.595809830060187,26.785429000854492,314380000
2015-07-10,27.2026046102443,27.628690110037883,27.039754091257656,27.50153350830078,245418000
2015-07-13,27.8919185362896,28.05476900706943,27.733530654834784,28.032461166381836,165762000
2015-07-14,28.11723415423519,28.19085156686366,27.8941523234672,28.02130889892578,127072400
2015-07-15,28.04584342960339,28.36485046328007,28.014612114584335,28.29123306274414,134596800
2015-07-16,28.496474947841605,28.681634993181415,28.409473162788792,28.66824722290039,144889600
2015-07-17,28.795402257211233,28.915864944458008,28.62362829958219,28.915864944458008,184658800
2015-07-20,29.21702434748297,29.66318795861783,29.15679130687146,29.46241569519043,235600800
2015-07-21,29.636419011620063,29.652032967835815,29.072022320033117,29.167945861816406,307025600
2015-07-22,27.213752036722603,27.996769738636274,27.213752036722603,27.934307098388672,461802400
2015-07-23,28.15292684325403,28.351469539872234,27.898613687990725,27.920923233032227,203998000
2015-07-24,27.95661631199189,28.050310276957866,27.63984050549965,27.77368927001953,168649200
2015-07-27,27.459134818053236,27.575138293951245,27.242746926357512,27.38774871826172,177822000
2015-07-28,27.523828506469727,27.642063275677813,27.338671928609408,27.523828506469727,134472400
2015-07-29,27.472524426119968,27.550602716905665,27.276211349882686,27.436830520629883,148046800
2015-07-30,27.28736817741762,27.343138632464825,27.1512881309441,27.29852294921875,134513200
2015-07-31,27.34983124685656,27.3587547240426,26.972824122126944,27.059825897216797,171540000
2015-08-03,27.10444385811852,27.343141361464745,26.216577376282057,26.42181396484375,279904000
2015-08-04,26.194267700722214,26.256730339924655,25.26401689121604,25.574100494384766,496554400
2015-08-05,25.19708945065277,26.19872799073188,25.007470254866853,25.743640899658203,397250400
2015-08-06,25.987905206506685,26.106673490467628,25.573336055247093,25.799667358398438,211612000
2015-08-07,25.67641522980246,26.050647781151817,25.658487491973187,25.887060165405273,154681600
2015-08-10,26.11339616388924,26.888752962705077,26.11339616388924,26.828248977661133,219806400
2015-08-11,26.40022334830816,26.483137832237208,25.39629422295805,25.432147979736328,388331200
2015-08-12,25.21702239424032,25.86464685099552,24.567156543225366,25.824310302734375,404870000
2015-08-13,26.003594871039276,26.08426800057263,25.667457401211493,25.804153442382812,194143200
2015-08-14,25.618152362784787,26.0640941805923,25.548684511933267,25.98566246032715,171718000
2015-08-17,26.003583047125638,26.36437057079755,25.88257340784908,26.254566192626953,163538800
2015-08-18,26.09097831803132,26.31731125428901,25.996860280662577,26.106664657592773,138242800
2015-08-19,26.01703275037082,26.111150806013878,25.698823109092043,25.77277374267578,193146000
2015-08-20,25.56436850107426,25.62487247693871,25.01534309042622,25.24391746520996,274006400
2015-08-21,24.746433662141552,25.075848563806566,23.675276165355385,23.699926376342773,513102000
2015-08-24,21.25956853943907,24.38116427748664,20.616425097540755,23.10832405090332,648825200
2015-08-25,24.898810551133707,24.898810551133707,23.193473835713846,23.247255325317383,414406400
2015-08-26,23.997965110757313,24.625422182789382,23.54081981819115,24.580604553222656,387098400
2015-08-27,25.149798445605093,25.376129707463,24.65455455578336,25.304420471191406,338464400
2015-08-28,25.13635542024998,25.391819718233755,24.99517832179051,25.387338638305664,212657600
2015-08-31,25.104982321810155,25.665211336256274,25.098259847186128,25.268569946289062,224917200
2015-09-01,24.683693347945017,25.071370909817738,24.05847749605796,24.139150619506836,307383600
2015-09-02,24.701612595527404,25.1744441986084,24.455110519919423,25.1744441986084,247555200
2015-09-03,25.20805947006531,25.273046228566628,24.659035824002473,24.732986450195312,212935600
2015-09-04,24.419265692422123,24.750920354159977,24.31618374568287,24.486492156982422,199985200
2015-09-08,25.042237668314055,25.22375132713337,24.7217865944172,25.167728424072266,219374400
2015-09-09,25.492657928736982,25.55092050698643,24.59853131779331,24.683687210083008,340043200
2015-09-10,24.71057708457534,25.385093200258346,24.627664296486913,25.225988388061523,251571200
2015-09-11,25.051197036127483,25.59349822998047,25.044474562517546,25.59349822998047,199662000
2015-09-14,26.124599351683436,26.194067201152144,25.73916152298625,25.840002059936523,233453600
2015-09-15,25.978937519358556,26.113392128431876,25.64055874727226,26.057369232177734,173364800
2015-09-16,26.050650410614907,26.115637184543175,25.86913674840091,26.086505889892578,148694000
2015-09-17,25.918433543611794,26.104428259816004,25.483695321581934,25.528512954711914,256450400
2015-09-18,25.14531230866613,25.61366453139606,25.06912200325826,25.423185348510742,297141200
2015-09-21,25.472485711608034,25.85344236693549,25.470246027111912,25.81758689880371,200888000
2015-09-22,25.407504515349082,25.58677847585552,25.214785606193775,25.4119873046875,201384800
2015-09-23,25.463530757262415,25.707791517778,25.38958182030212,25.618154525756836,143026800
2015-09-24,25.37837420753811,25.882580317621645,25.181174211080297,25.77053451538086,200878000
2015-09-25,26.093224618447103,26.149247514512346,25.55092168517637,25.70554542541504,224607600
2015-09-28,25.51282761803632,25.67417383915858,25.19685935974121,25.19685935974121,208436000
2015-09-29,25.28425261036825,25.43663494850679,24.17051721819608,24.43942642211914,293461600
2015-09-30,24.688169322360896,24.995175406974322,24.365478604986556,24.717302322387695,265892000
2015-10-01,24.441670600148974,24.564921663298826,24.047268907752663,24.555957794189453,255716400
2015-10-02,24.204124177444154,24.8763986992125,24.101042289268243,24.735219955444336,232079200
2015-10-05,24.623186357849537,24.957084099471995,24.441672694460394,24.82486915588379,208258800
2015-10-06,24.791249789767882,25.0399915694046,24.59853090266767,24.943632125854492,192787200
2015-10-07,25.039996903892536,25.046719378879786,24.51786473357705,24.82486915588379,187062400
2015-10-08,24.692652458794942,24.692652458794942,24.24895036534952,24.538028717041016,247918400
2015-10-09,24.65007587545633,25.161004447325563,24.535788681322458,25.125150680541992,211064400
2015-10-12,25.261840027884947,25.266321106419458,24.97276173645001,25.008615493774414,121868800
2015-10-13,24.833829844298798,25.19909851917271,24.802457158588552,25.051198959350586,132197200
2015-10-14,24.93915334634247,24.990693454806067,24.55147414198158,24.697134017944336,177849600
2015-10-15,24.858485425215335,25.12067223086072,24.759884557581096,25.066890716552734,150694000
2015-10-16,25.048956409505504,25.098256830400224,24.76884193595193,24.883129119873047,156930400
2015-10-19,24.829346920645275,25.04223323067941,24.67472318849822,25.037752151489258,119036800
2015-10-20,24.95035151126668,25.584530986610467,24.833824661473976,25.49489402770996,195871200
2015-10-21,25.546436292846685,25.90050134652756,25.479208145045014,25.49265480041504,167180800
2015-10-22,25.620387377673246,25.8825740814209,25.56884556880044,25.8825740814209,166616400
2015-10-23,26.151486839811653,26.718439976330387,26.068574048972295,26.684825897216797,237467600
2015-10-26,26.46073580242905,26.47193935630753,25.752605545474786,25.83327865600586,265335200
2015-10-27,25.860162821727467,26.115627028340736,25.54419294478424,25.66968536376953,279537600
2015-10-28,26.203041351460033,26.734139271666006,26.008080965886823,26.727415084838867,342205600
2015-10-29,26.599671870270544,27.045615379108888,26.50331241520856,27.0097599029541,204909200
2015-10-30,27.112841924684606,27.164383744411797,26.76774065909424,26.778945922851562,197461200
2015-11-02,27.0702604062672,27.195751129404943,26.80359090991662,27.155414581298828,128813200
2015-11-03,27.0680303634298,27.673077129074724,27.04786122607705,27.4669132232666,182076000
2015-11-04,27.592401004565872,27.747024771983217,27.25402388382609,27.33917808532715,179544400
2015-11-05,27.422449318337037,27.611492949921253,27.046614761725657,27.213151931762695,158210800
2015-11-06,27.255905022265036,27.41343990989622,27.145630600923205,27.244651794433594,132169200
2015-11-09,27.22214237878253,27.413435200040848,27.01734706004752,27.13437271118164,135485600
2015-11-10,26.30843440996431,26.571743389311603,26.1193908771245,26.279176712036133,236511600
2015-11-11,26.1891632577425,26.4254655769582,25.928103495178785,26.13064956665039,180872000
2015-11-12,26.164410576337538,26.290438494586024,26.02712942953046,26.042882919311523,130102400
2015-11-13,25.925852951063824,26.009122369930957,25.266454000795722,25.282207489013672,183249600
2015-11-16,25.066151995762464,25.709797280148084,24.980633328613685,25.6962947845459,152426800
2015-11-17,25.86284060822513,25.892098314595156,25.502759628683492,25.586029052734375,110467600
2015-11-18,26.051882252140704,26.441219192006294,25.993368560767326,26.396209716796875,186698800
2015-11-19,26.47498094973161,26.949838364325366,26.27693682663629,26.731538772583008,173183200
2015-11-20,26.826055786065844,26.988092643508082,26.74728834619848,26.848562240600586,137148400
2015-11-23,26.841809448120213,26.94533433204748,26.407461314604493,26.499732971191406,129930000
2015-11-24,26.405208272975262,26.85981009040029,26.35794781549552,26.75403594970703,171212800
2015-11-25,26.828307991056892,26.83280996896848,26.537992227812992,26.562747955322266,85553200
2015-11-27,26.62126215040447,26.64826886737804,26.465976532559118,26.51323699951172,52185600
2015-11-30,26.55374344506798,26.873316886396125,26.49973173375955,26.623510360717773,156721200
2015-12-01,26.724785562251416,26.738288062358166,26.29943963887339,26.40746307373047,139409600
2015-12-02,26.407462392617234,26.5807524855248,26.123899595680022,26.168909072875977,133546400
2015-12-03,26.229671779586834,26.28368349155291,25.70530299645381,25.925851821899414,166278000
2015-12-04,25.94611021757754,26.837311292183443,25.9056009997772,26.787799835205078,231108000
2015-12-07,26.776541774829028,26.97458583730222,26.513231065028034,26.61900520324707,128336800
2015-12-08,26.447969985021057,26.691025267759507,26.29943734579293,26.607757568359375,137238000
2015-12-09,26.474978102501257,26.486231330206245,25.89884855763669,26.020376205444336,185445600
2015-12-10,26.114893795785594,26.317439849550986,25.99561715217966,26.144149780273438,116850800
2015-12-11,25.923601197959165,25.96861066941635,25.396981453503482,25.471248626708984,187544800
2015-12-14,25.24619715137277,25.358722543968117,24.708325912127094,25.31371307373047,257274800
2015-12-15,25.192188508475535,25.385732344645458,24.834356823649205,24.865863800048828,213292400
2015-12-16,24.99639645318205,25.203442811607765,24.4855318075227,25.057159423828125,224954000
2015-12-17,25.21019798716026,25.261960443326753,24.526044845581055,24.526044845581055,179091200
2015-12-18,24.51028622435749,24.647565648243024,23.812627291848816,23.862138748168945,385813200
2015-12-21,24.14344991328859,24.163705378434678,23.7586132455266,24.15470314025879,190362400
2015-12-22,24.170458468498886,24.24247466238895,23.956659158792924,24.132200241088867,131157600
2015-12-23,24.14119724121509,24.496777897863105,24.125443754756063,24.442766189575195,130629600
2015-12-24,24.53054017780593,24.53054017780593,24.294236122320022,24.312240600585938,54281600
2015-12-28,24.213214890470855,24.235721344204507,23.895894153442327,24.039926528930664,106816800
2015-12-29,24.071438497554865,24.627314366870127,24.04893375615379,24.472028732299805,123724800
2015-12-30,24.43601889537635,24.463023895390158,24.12094739820358,24.152454376220703,100855200
2015-12-31,24.082689347954826,24.08718960898984,23.58982749004638,23.68885040283203,163649200
2016-01-04,23.09247131928628,23.713612239205943,22.955190142836607,23.709110260009766,270597600
2016-01-05,23.79912394460722,23.821628682951236,23.047455038507994,23.11496925354004,223164000
2016-01-06,22.63110975251536,23.0384529014461,22.475825855355314,22.662616729736328,273829600
2016-01-07,22.20801411942277,22.534337108884632,21.70164979418796,21.70615005493164,324377600
2016-01-08,22.178752536609913,22.30478040965456,21.77591148012678,21.820920944213867,283192000
2016-01-11,22.27328402156996,22.293537774929717,21.90645001870411,22.17426109313965,198957600
2016-01-12,22.628859360355968,22.660366336017216,22.244020968919553,22.496078491210938,196616800
2016-01-13,22.577102732378627,22.772897603259665,21.89744987482916,21.91770362854004,249758400
2016-01-14,22.04597785408347,22.613106875133813,21.546364765015802,22.397056579589844,252680400
2016-01-15,21.64988316778061,21.989710307796816,21.460841347057062,21.859180450439453,319335600
2016-01-19,22.14725505028168,22.201266773710493,21.492356250325585,21.753416061401367,212350800
2016-01-20,21.40233263225508,22.09774055868971,21.024247186087106,21.782669067382812,289337600
2016-01-21,21.843435023850198,22.02797665278087,21.36632831915232,21.67239761352539,208646000
2016-01-22,22.196763490015815,22.833657772379347,22.13825150849246,22.824655532836914,263202000
2016-01-25,22.847155548897288,22.849406537567848,22.32728877108087,22.379051208496094,207178000
2016-01-26,22.489322287302524,22.703119820332912,22.07072774058952,22.502824783325195,300308000
2016-01-27,21.61387995495452,21.746659108426698,21.006241738976197,21.024246215820312,533478800
2016-01-28,21.107515542267087,21.271801671005875,20.79244406686214,21.175029754638672,222715200
2016-01-29,21.33256974138231,21.906448364257812,21.233546820430533,21.906448364257812,257666000
2016-02-01,21.71064904205831,21.76466074854957,21.469844775908342,21.70164680480957,163774000
2016-02-02,21.474352578867418,21.613884729731595,21.217794736666875,21.262805938720703,149428800
2016-02-03,21.379825117012427,21.79391774774974,21.17277880164377,21.683643341064453,183857200
2016-02-04,21.69043312718145,22.023053229116783,21.5388313080044,21.857873916625977,185886800
2016-02-05,21.839775611189257,21.930284768598725,21.199427077260204,21.27409553527832,185672400
2016-02-08,21.072715352177223,21.654234450442047,21.052351696351625,21.49810791015625,216085600
2016-02-09,21.335186345835517,21.70853547812662,21.253728290560428,21.493576049804688,177324800
2016-02-10,21.70400705661494,21.8013040732542,21.292192138208378,21.330657958984375,169374400
2016-02-11,21.22205032873997,21.432483350272403,20.950522902652605,21.201684951782227,200298800
2016-02-12,21.312560811165437,21.38270458064832,21.045559774862276,21.267305374145508,161405600
2016-02-16,21.500361176798915,21.914439283638654,21.407590569602025,21.86692237854004,196231600
2016-02-17,21.87371725688323,22.22217639870214,21.756056558006573,22.201812744140625,179452800
2016-02-18,22.36472335718932,22.376037647567838,21.742475365374155,21.780942916870117,156084000
2016-02-19,21.72211193777007,21.894079140646554,21.676858228427058,21.731163024902344,141496800
2016-02-22,21.792259139953092,21.92576053829812,21.70401318440241,21.921234130859375,137123200
2016-02-23,21.81261643388285,21.83524328373193,21.39401366956195,21.425691604614258,127770400
2016-02-24,21.265043982363427,21.808095418234426,21.115703629076013,21.744739532470703,145022800
2016-02-25,21.7334262954955,21.894079208374023,21.55240800492678,21.894079208374023,110330800
2016-02-26,21.993634012407416,22.17917695216546,21.853346500833084,21.928016662597656,115964400
2016-02-29,21.916700679524943,22.22669386492408,21.869183778344276,21.87823486328125,140865200
2016-03-01,22.09546468989167,22.801432338301602,22.04342136196263,22.747127532958984,201628400
2016-03-02,22.742595008916886,22.828577731584346,22.54573778374896,22.796899795532227,132678400
2016-03-03,22.75843822137135,23.01412496042539,22.72902175646678,22.96660804748535,147822800
2016-03-04,23.16346320111344,23.475717911864166,22.937191221240052,23.308277130126953,184220400
2016-03-07,23.167989888522893,23.267550120715413,22.844420860215557,23.050329208374023,143315600
2016-03-08,22.80369581471164,23.02544317251674,22.717713061364464,22.86026382446289,126247600
2016-03-09,22.923615276300346,22.98470968172931,22.688292194185372,22.880624771118164,108806800
2016-03-10,22.946241865583367,23.134046293258795,22.661138693065695,22.891935348510742,134054400
2016-03-11,23.134052007550462,23.14310309596492,22.966611187679444,23.138578414916992,109632800
2016-03-14,23.059382424585884,23.28565444495634,23.029965957093875,23.197406768798828,100304400
2016-03-15,23.52323347933923,23.799285555257,23.498343424866768,23.663522720336914,160270800
2016-03-16,23.670314446729847,24.054976162517963,23.66578803991725,23.978044509887695,153214000
2016-03-17,23.876223300298903,24.09118275967689,23.74951151881701,23.9395809173584,137682800
2016-03-18,24.061767774463203,24.0979721292998,23.801556310929445,23.966733932495117,176820800
2016-03-21,23.968996498091382,24.35818467062962,23.790241385061908,23.9644718170166,142010800
2016-03-22,23.81512317625874,24.27671816992111,23.80607209093383,24.147743225097656,129777600
2016-03-23,24.093434910958997,24.226934515734754,23.962196782444764,24.014238357543945,102814000
2016-03-24,23.864910166034907,24.04140206498335,23.733671980446086,23.91016387939453,104532000
2016-03-28,23.984825817133594,24.02781803847283,23.772129639541056,23.801546096801758,77645600
2016-03-29,23.733670160565346,24.389859311874833,23.731406957175352,24.36496925354004,124760400
2016-03-30,24.584454768509033,24.98495547537294,24.573140477234638,24.790361404418945,182404400
2016-03-31,24.826569661037066,24.86729869918632,24.636500240900954,24.66139030456543,103553600
2016-04-01,24.613870134993224,24.88992227645211,24.48263194867367,24.887659072875977,103496000
2016-04-04,24.98495344576784,25.38545584641617,24.95101230102027,25.14334487915039,149424800
2016-04-05,24.779047078954108,25.055099193778993,24.758681701370815,24.846927642822266,106314800
2016-04-06,24.94196389766093,25.111667901594167,24.70890228215183,25.107141494750977,105616400
2016-04-07,24.87860530017105,24.98495341463235,24.464528858985368,24.55956268310547,127207600
2016-04-08,24.64328560848277,24.837877950218115,24.475843076973312,24.58671760559082,94326800
2016-04-11,24.656864084971126,25.02795008659553,24.625186137977725,24.668176651000977,117630000
2016-04-12,24.74058416056817,25.00306055703974,24.586720829790774,24.989484786987305,108929200
2016-04-13,25.07093990889034,25.41939729222358,25.07093990889034,25.351516723632812,133029200
2016-04-14,25.256483627763778,25.43071232450725,25.1908645344577,25.365093231201172,101895600
2016-04-15,25.367357091296842,25.410349328859326,24.82883028837945,24.855981826782227,187756000
2016-04-18,24.638763921669256,24.652339692542192,24.197534105111078,24.319721221923828,243286000
2016-04-19,24.41022105271326,24.437374312312617,24.036873659551965,24.190738677978516,129539600
2016-04-20,24.129643875461802,24.457737556836925,23.99840571238447,24.240516662597656,122444000
2016-04-21,24.195265426295872,24.195265426295872,23.87622107242492,23.978044509887695,126210000
2016-04-22,23.760822267809996,24.09344237092434,23.67257632939006,23.912424087524414,134732400
2016-04-25,23.758560651725116,23.90563780102329,23.647687852052886,23.776662826538086,112126400
